split,source_video,frame,image,label,positive,faces
test,VID_20231122_101943,456,VID_20231122_101943_mp4-456_jpg.rf.308a8ea26d91dcbe219d42d47cb4c83a.jpg,VID_20231122_101943_mp4-456_jpg.rf.308a8ea26d91dcbe219d42d47cb4c83a.txt,1,1
test,VID_20231122_101943,457,VID_20231122_101943_mp4-457_jpg.rf.7bed9df01a3be0e4acad1a167815efce.jpg,VID_20231122_101943_mp4-457_jpg.rf.7bed9df01a3be0e4acad1a167815efce.txt,0,0
test,VID_20231122_101943,458,VID_20231122_101943_mp4-458_jpg.rf.016b84c1ac6a431c9beea08909b76c33.jpg,VID_20231122_101943_mp4-458_jpg.rf.016b84c1ac6a431c9beea08909b76c33.txt,0,0
test,VID_20231122_101943,459,VID_20231122_101943_mp4-459_jpg.rf.fca6113c943d16593eb53b5359d2c384.jpg,VID_20231122_101943_mp4-459_jpg.rf.fca6113c943d16593eb53b5359d2c384.txt,0,0
test,VID_20231122_101943,460,VID_20231122_101943_mp4-460_jpg.rf.9488349e093fc72c79b72a497a97ce53.jpg,VID_20231122_101943_mp4-460_jpg.rf.9488349e093fc72c79b72a497a97ce53.txt,0,0
test,VID_20231122_101943,462,VID_20231122_101943_mp4-462_jpg.rf.2855618e4c5e6699b35f33826b4afa09.jpg,VID_20231122_101943_mp4-462_jpg.rf.2855618e4c5e6699b35f33826b4afa09.txt,0,0
test,VID_20231122_101943,466,VID_20231122_101943_mp4-466_jpg.rf.a6a7b604d1e1a6ec9b175b9f4d05e913.jpg,VID_20231122_101943_mp4-466_jpg.rf.a6a7b604d1e1a6ec9b175b9f4d05e913.txt,0,0
test,VID_20231122_101943,469,VID_20231122_101943_mp4-469_jpg.rf.767f0762aa878ef484c98ca86e25319c.jpg,VID_20231122_101943_mp4-469_jpg.rf.767f0762aa878ef484c98ca86e25319c.txt,0,0
test,VID_20231122_101943,471,VID_20231122_101943_mp4-471_jpg.rf.1ecbd55d1a0e03cc7cfe46c7db9e00e5.jpg,VID_20231122_101943_mp4-471_jpg.rf.1ecbd55d1a0e03cc7cfe46c7db9e00e5.txt,0,0
test,VID_20231122_101943,472,VID_20231122_101943_mp4-472_jpg.rf.150278d4dbf51fdad74e55d2276d8eda.jpg,VID_20231122_101943_mp4-472_jpg.rf.150278d4dbf51fdad74e55d2276d8eda.txt,0,0
test,VID_20231122_101943,474,VID_20231122_101943_mp4-474_jpg.rf.75bc69064eb25e9f954333734519d6dd.jpg,VID_20231122_101943_mp4-474_jpg.rf.75bc69064eb25e9f954333734519d6dd.txt,0,0
test,VID_20231122_101943,479,VID_20231122_101943_mp4-479_jpg.rf.220bf61544f8fbf7240e3f2443ed16c1.jpg,VID_20231122_101943_mp4-479_jpg.rf.220bf61544f8fbf7240e3f2443ed16c1.txt,0,0
test,VID_20231122_101943,483,VID_20231122_101943_mp4-483_jpg.rf.e9edc62dab6d296a172c1978fa7b5f50.jpg,VID_20231122_101943_mp4-483_jpg.rf.e9edc62dab6d296a172c1978fa7b5f50.txt,0,0
test,VID_20231122_101943,487,VID_20231122_101943_mp4-487_jpg.rf.80d0f53982e3812d549bdd8c58770502.jpg,VID_20231122_101943_mp4-487_jpg.rf.80d0f53982e3812d549bdd8c58770502.txt,0,0
test,VID_20231122_101943,492,VID_20231122_101943_mp4-492_jpg.rf.c47ab6f8e406fd3a93d4a2ce2acaacb7.jpg,VID_20231122_101943_mp4-492_jpg.rf.c47ab6f8e406fd3a93d4a2ce2acaacb7.txt,0,0
test,VID_20231122_101943,494,VID_20231122_101943_mp4-494_jpg.rf.23a033f7e6417253412b340cb20f738b.jpg,VID_20231122_101943_mp4-494_jpg.rf.23a033f7e6417253412b340cb20f738b.txt,0,0
test,VID_20231122_101943,499,VID_20231122_101943_mp4-499_jpg.rf.4fc250cdf9ad60f86aa54fa8522e4e78.jpg,VID_20231122_101943_mp4-499_jpg.rf.4fc250cdf9ad60f86aa54fa8522e4e78.txt,0,0
test,VID_20231122_101943,502,VID_20231122_101943_mp4-502_jpg.rf.1c8683bbf3e7f0e0c1647378ffd82ef4.jpg,VID_20231122_101943_mp4-502_jpg.rf.1c8683bbf3e7f0e0c1647378ffd82ef4.txt,0,0
test,VID_20231122_101943,505,VID_20231122_101943_mp4-505_jpg.rf.cbb1ad6bca25838da139c27a27eeaa84.jpg,VID_20231122_101943_mp4-505_jpg.rf.cbb1ad6bca25838da139c27a27eeaa84.txt,0,0
test,VID_20231122_101943,507,VID_20231122_101943_mp4-507_jpg.rf.0b532c515c15b0d6dc161d03dfc28b28.jpg,VID_20231122_101943_mp4-507_jpg.rf.0b532c515c15b0d6dc161d03dfc28b28.txt,0,0
test,VID_20231122_101943,508,VID_20231122_101943_mp4-508_jpg.rf.b83916ad00bc155c869d9a51967c6ffe.jpg,VID_20231122_101943_mp4-508_jpg.rf.b83916ad00bc155c869d9a51967c6ffe.txt,0,0
test,VID_20231122_101943,518,VID_20231122_101943_mp4-518_jpg.rf.7899b02dd12f2addfd4076cfd96c2b24.jpg,VID_20231122_101943_mp4-518_jpg.rf.7899b02dd12f2addfd4076cfd96c2b24.txt,0,0
test,VID_20231122_101943,519,VID_20231122_101943_mp4-519_jpg.rf.8919c2a986638be293d2dd8f97447133.jpg,VID_20231122_101943_mp4-519_jpg.rf.8919c2a986638be293d2dd8f97447133.txt,0,0
test,VID_20231122_101943,525,VID_20231122_101943_mp4-525_jpg.rf.51e0a6437044f6a7d91a06e723aca658.jpg,VID_20231122_101943_mp4-525_jpg.rf.51e0a6437044f6a7d91a06e723aca658.txt,0,0
test,VID_20231122_101943,528,VID_20231122_101943_mp4-528_jpg.rf.26a23d533f87e1890614c1b313881753.jpg,VID_20231122_101943_mp4-528_jpg.rf.26a23d533f87e1890614c1b313881753.txt,0,0
test,VID_20231122_101943,533,VID_20231122_101943_mp4-533_jpg.rf.88d3d2426ae64a7077c595fc27619364.jpg,VID_20231122_101943_mp4-533_jpg.rf.88d3d2426ae64a7077c595fc27619364.txt,0,0
test,VID_20231122_101943,535,VID_20231122_101943_mp4-535_jpg.rf.af1cc35eaa3731bcbb208f08699aa053.jpg,VID_20231122_101943_mp4-535_jpg.rf.af1cc35eaa3731bcbb208f08699aa053.txt,0,0
test,VID_20231122_101943,542,VID_20231122_101943_mp4-542_jpg.rf.c7c51f2babf09db0b95bb7c11c2e545d.jpg,VID_20231122_101943_mp4-542_jpg.rf.c7c51f2babf09db0b95bb7c11c2e545d.txt,0,0
test,VID_20231122_101943,547,VID_20231122_101943_mp4-547_jpg.rf.01345712d9db4b5fce1415c94bf865ee.jpg,VID_20231122_101943_mp4-547_jpg.rf.01345712d9db4b5fce1415c94bf865ee.txt,0,0
test,VID_20231122_101943,552,VID_20231122_101943_mp4-552_jpg.rf.a4d71f19cba498685f0fb58f0129e4c6.jpg,VID_20231122_101943_mp4-552_jpg.rf.a4d71f19cba498685f0fb58f0129e4c6.txt,0,0
test,VID_20231122_101943,553,VID_20231122_101943_mp4-553_jpg.rf.f160eb865a92a15ba16ae1c3e51277ba.jpg,VID_20231122_101943_mp4-553_jpg.rf.f160eb865a92a15ba16ae1c3e51277ba.txt,0,0
test,VID_20231122_101943,556,VID_20231122_101943_mp4-556_jpg.rf.3de88424e962e5e4e7f9d76dda00117f.jpg,VID_20231122_101943_mp4-556_jpg.rf.3de88424e962e5e4e7f9d76dda00117f.txt,0,0
test,VID_20231122_101943,562,VID_20231122_101943_mp4-562_jpg.rf.9243374be7490d8fd476ca75b5d7637a.jpg,VID_20231122_101943_mp4-562_jpg.rf.9243374be7490d8fd476ca75b5d7637a.txt,0,0
test,VID_20231122_101943,563,VID_20231122_101943_mp4-563_jpg.rf.d5b2862579f956ecee546d357f657a88.jpg,VID_20231122_101943_mp4-563_jpg.rf.d5b2862579f956ecee546d357f657a88.txt,0,0
test,VID_20231122_101943,566,VID_20231122_101943_mp4-566_jpg.rf.112141f0513d3b6b2a14c74307a4b8ab.jpg,VID_20231122_101943_mp4-566_jpg.rf.112141f0513d3b6b2a14c74307a4b8ab.txt,0,0
test,VID_20231122_101943,573,VID_20231122_101943_mp4-573_jpg.rf.356e27c633bf8b296d19d22d662d22a0.jpg,VID_20231122_101943_mp4-573_jpg.rf.356e27c633bf8b296d19d22d662d22a0.txt,0,0
test,VID_20231122_101943,577,VID_20231122_101943_mp4-577_jpg.rf.d96709b967ad15d1bca7e1ca70d1ec6f.jpg,VID_20231122_101943_mp4-577_jpg.rf.d96709b967ad15d1bca7e1ca70d1ec6f.txt,0,0
test,VID_20231122_101943,584,VID_20231122_101943_mp4-584_jpg.rf.2fedaaf885f98e543cab77d079ee3878.jpg,VID_20231122_101943_mp4-584_jpg.rf.2fedaaf885f98e543cab77d079ee3878.txt,1,3
test,VID_20231122_101943,58,VID_20231122_101943_mp4-58_jpg.rf.86d87406113223ce634627ae8c8b8cd4.jpg,VID_20231122_101943_mp4-58_jpg.rf.86d87406113223ce634627ae8c8b8cd4.txt,0,0
test,VID_20231122_101943,608,VID_20231122_101943_mp4-608_jpg.rf.f672a133f1cc584e0171308ef154a4f4.jpg,VID_20231122_101943_mp4-608_jpg.rf.f672a133f1cc584e0171308ef154a4f4.txt,1,1
test,VID_20231122_101943,648,VID_20231122_101943_mp4-648_jpg.rf.b96c93edc590bb1d0b7a1ab3868ec5ea.jpg,VID_20231122_101943_mp4-648_jpg.rf.b96c93edc590bb1d0b7a1ab3868ec5ea.txt,1,1
test,VID_20231122_101943,662,VID_20231122_101943_mp4-662_jpg.rf.0cd597ab70bd06be9a16b81967351f9f.jpg,VID_20231122_101943_mp4-662_jpg.rf.0cd597ab70bd06be9a16b81967351f9f.txt,0,0
test,VID_20231122_101943,670,VID_20231122_101943_mp4-670_jpg.rf.e5867a26714662bdf8c8d1ea909dbc85.jpg,VID_20231122_101943_mp4-670_jpg.rf.e5867a26714662bdf8c8d1ea909dbc85.txt,1,1
test,VID_20231122_101943,68,VID_20231122_101943_mp4-68_jpg.rf.124c60e5dd7aed010d33ec61c831a8a4.jpg,VID_20231122_101943_mp4-68_jpg.rf.124c60e5dd7aed010d33ec61c831a8a4.txt,0,0
test,VID_20231122_101943,699,VID_20231122_101943_mp4-699_jpg.rf.1182dc7f6269b7165c5291a91147a00b.jpg,VID_20231122_101943_mp4-699_jpg.rf.1182dc7f6269b7165c5291a91147a00b.txt,0,0
test,VID_20231122_101943,734,VID_20231122_101943_mp4-734_jpg.rf.b438b7bb63a0ceb6ec25354da64a4aed.jpg,VID_20231122_101943_mp4-734_jpg.rf.b438b7bb63a0ceb6ec25354da64a4aed.txt,1,1
test,VID_20231122_101943,740,VID_20231122_101943_mp4-740_jpg.rf.c63d2995aff93f5e5834df6128f8bc65.jpg,VID_20231122_101943_mp4-740_jpg.rf.c63d2995aff93f5e5834df6128f8bc65.txt,1,1
test,VID_20231122_101943,742,VID_20231122_101943_mp4-742_jpg.rf.972842dfd92af1c553f7892d02aeb73b.jpg,VID_20231122_101943_mp4-742_jpg.rf.972842dfd92af1c553f7892d02aeb73b.txt,1,1
test,VID_20231122_101943,756,VID_20231122_101943_mp4-756_jpg.rf.35ce8bc50253a217941b48f40063da93.jpg,VID_20231122_101943_mp4-756_jpg.rf.35ce8bc50253a217941b48f40063da93.txt,0,0
test,VID_20231122_101943,759,VID_20231122_101943_mp4-759_jpg.rf.24fbd1fc8908fee2a1058d2f310e1367.jpg,VID_20231122_101943_mp4-759_jpg.rf.24fbd1fc8908fee2a1058d2f310e1367.txt,0,0
test,VID_20231122_101943,773,VID_20231122_101943_mp4-773_jpg.rf.40ce0c6df6922a5e16143dbd15b20302.jpg,VID_20231122_101943_mp4-773_jpg.rf.40ce0c6df6922a5e16143dbd15b20302.txt,0,0
test,VID_20231122_101943,776,VID_20231122_101943_mp4-776_jpg.rf.ac29196af9b0033d1bbe9a90158a3753.jpg,VID_20231122_101943_mp4-776_jpg.rf.ac29196af9b0033d1bbe9a90158a3753.txt,0,0
test,VID_20231122_101943,779,VID_20231122_101943_mp4-779_jpg.rf.387fda364c93f2f499544bc7759939a1.jpg,VID_20231122_101943_mp4-779_jpg.rf.387fda364c93f2f499544bc7759939a1.txt,0,0
test,VID_20231122_101943,787,VID_20231122_101943_mp4-787_jpg.rf.10bbda54d53b05d1f4692d0813de5e45.jpg,VID_20231122_101943_mp4-787_jpg.rf.10bbda54d53b05d1f4692d0813de5e45.txt,0,0
test,VID_20231122_101943,789,VID_20231122_101943_mp4-789_jpg.rf.fbb3bf698605670b2856595d609e97c3.jpg,VID_20231122_101943_mp4-789_jpg.rf.fbb3bf698605670b2856595d609e97c3.txt,0,0
test,VID_20231122_101943,791,VID_20231122_101943_mp4-791_jpg.rf.11a3e3b472b76443a31d017cc12a099a.jpg,VID_20231122_101943_mp4-791_jpg.rf.11a3e3b472b76443a31d017cc12a099a.txt,0,0
test,VID_20231122_101943,804,VID_20231122_101943_mp4-804_jpg.rf.51db6bb89d1bd6c1ced71ec096ab853a.jpg,VID_20231122_101943_mp4-804_jpg.rf.51db6bb89d1bd6c1ced71ec096ab853a.txt,0,0
test,VID_20231122_101943,805,VID_20231122_101943_mp4-805_jpg.rf.4b650e7ebe77c604ba6d002b5dd18d34.jpg,VID_20231122_101943_mp4-805_jpg.rf.4b650e7ebe77c604ba6d002b5dd18d34.txt,1,2
test,VID_20231122_101943,806,VID_20231122_101943_mp4-806_jpg.rf.c4a8a594810e54c6dd265596ac84162b.jpg,VID_20231122_101943_mp4-806_jpg.rf.c4a8a594810e54c6dd265596ac84162b.txt,1,1
test,VID_20231122_101943,819,VID_20231122_101943_mp4-819_jpg.rf.47b644aa8b311914ccde65399a22985e.jpg,VID_20231122_101943_mp4-819_jpg.rf.47b644aa8b311914ccde65399a22985e.txt,0,0
test,VID_20231122_101943,832,VID_20231122_101943_mp4-832_jpg.rf.fabdbb50d797b2e75a85d2cc61154a0a.jpg,VID_20231122_101943_mp4-832_jpg.rf.fabdbb50d797b2e75a85d2cc61154a0a.txt,1,2
test,VID_20231122_101943,833,VID_20231122_101943_mp4-833_jpg.rf.6eb0ce5b29a48c45411f6c500b77c643.jpg,VID_20231122_101943_mp4-833_jpg.rf.6eb0ce5b29a48c45411f6c500b77c643.txt,1,1
test,VID_20231122_101943,861,VID_20231122_101943_mp4-861_jpg.rf.62c550c52b454a399f78b5bc8c929caa.jpg,VID_20231122_101943_mp4-861_jpg.rf.62c550c52b454a399f78b5bc8c929caa.txt,1,5
test,VID_20231122_101943,862,VID_20231122_101943_mp4-862_jpg.rf.155836e732b0c6551f2c78c16e5d5c80.jpg,VID_20231122_101943_mp4-862_jpg.rf.155836e732b0c6551f2c78c16e5d5c80.txt,1,3
test,VID_20231122_101943,863,VID_20231122_101943_mp4-863_jpg.rf.41dd9b9d5b78c14437ddd1097189be00.jpg,VID_20231122_101943_mp4-863_jpg.rf.41dd9b9d5b78c14437ddd1097189be00.txt,0,0
test,VID_20231122_101943,875,VID_20231122_101943_mp4-875_jpg.rf.aa148052e3acd72120a81ab59383a7d0.jpg,VID_20231122_101943_mp4-875_jpg.rf.aa148052e3acd72120a81ab59383a7d0.txt,1,4
test,VID_20231122_101943,880,VID_20231122_101943_mp4-880_jpg.rf.db349bbabb13a2cd3c2d920b3c753c51.jpg,VID_20231122_101943_mp4-880_jpg.rf.db349bbabb13a2cd3c2d920b3c753c51.txt,1,1
test,VID_20231122_101943,881,VID_20231122_101943_mp4-881_jpg.rf.3d35599340ea8801b243d2232df5ea94.jpg,VID_20231122_101943_mp4-881_jpg.rf.3d35599340ea8801b243d2232df5ea94.txt,1,1
test,VID_20231122_101943,884,VID_20231122_101943_mp4-884_jpg.rf.35dd6b8e455fc519f26c30b6b8ac823e.jpg,VID_20231122_101943_mp4-884_jpg.rf.35dd6b8e455fc519f26c30b6b8ac823e.txt,1,5
test,VID_20231122_101943,885,VID_20231122_101943_mp4-885_jpg.rf.0c0f1cbc037d2821c20b2a3b1a08525f.jpg,VID_20231122_101943_mp4-885_jpg.rf.0c0f1cbc037d2821c20b2a3b1a08525f.txt,1,5
test,VID_20231122_101943,892,VID_20231122_101943_mp4-892_jpg.rf.431cd6596134ef5ff7c8055c592d8626.jpg,VID_20231122_101943_mp4-892_jpg.rf.431cd6596134ef5ff7c8055c592d8626.txt,1,2
test,VID_20231122_101943,896,VID_20231122_101943_mp4-896_jpg.rf.f960098433189ff6d47de860372fa3bf.jpg,VID_20231122_101943_mp4-896_jpg.rf.f960098433189ff6d47de860372fa3bf.txt,1,2
test,VID_20231122_101943,898,VID_20231122_101943_mp4-898_jpg.rf.f56a3714bfb8b7c1f422b7346677df6c.jpg,VID_20231122_101943_mp4-898_jpg.rf.f56a3714bfb8b7c1f422b7346677df6c.txt,1,1
test,VID_20231122_101943,901,VID_20231122_101943_mp4-901_jpg.rf.9199e8dc68bbfa70f4e20c8136239fa7.jpg,VID_20231122_101943_mp4-901_jpg.rf.9199e8dc68bbfa70f4e20c8136239fa7.txt,1,1
test,VID_20231122_101943,907,VID_20231122_101943_mp4-907_jpg.rf.f77ea4dc35d8b1452885f8a33882a9c4.jpg,VID_20231122_101943_mp4-907_jpg.rf.f77ea4dc35d8b1452885f8a33882a9c4.txt,1,2
test,VID_20231122_101943,911,VID_20231122_101943_mp4-911_jpg.rf.1229b98482706fbc1353b6dbc485c2f5.jpg,VID_20231122_101943_mp4-911_jpg.rf.1229b98482706fbc1353b6dbc485c2f5.txt,0,0
test,VID_20231122_101943,912,VID_20231122_101943_mp4-912_jpg.rf.256e63e593af9678e8affd6ef7038c85.jpg,VID_20231122_101943_mp4-912_jpg.rf.256e63e593af9678e8affd6ef7038c85.txt,1,3
test,VID_20231122_101943,918,VID_20231122_101943_mp4-918_jpg.rf.88a7fbb35bd21a054322470d56e760e7.jpg,VID_20231122_101943_mp4-918_jpg.rf.88a7fbb35bd21a054322470d56e760e7.txt,1,1
